,TSLA,ADBE,JNJ,EOI,AAPL,AMZN,MSFT,GOOG,META,NVDA,AJG,BRO,BAC,CSL,593038,273011,442012,1081124
,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,closingPrice,closingPrice,closingPrice,closingPrice
2015-11-22,,,,,,,,,,,,,,,4801.0,24930.0,232.0,33620.0
2015-11-23,14.516667366027832,91.95999908447266,81.55315399169922,6.675129413604736,26.729286193847656,33.949501037597656,47.98136901855469,37.75603485107422,106.73067474365234,0.7545413970947266,37.309608459472656,14.957603454589844,14.489970207214355,78.63465881347656,4755.0,24760.0,232.0,33850.0
2015-11-24,14.550000190734863,92.0,80.97384643554688,6.66990852355957,26.985790252685547,33.557498931884766,48.03450393676758,37.37147521972656,105.52315521240234,0.7606422901153564,37.326507568359375,14.989888191223145,14.489970207214355,80.47505950927734,4757.0,24550.0,232.0,34490.0
2015-11-25,15.309332847595215,91.7699966430664,80.91038513183594,6.675129413604736,26.7928524017334,33.766998291015625,47.53864669799805,37.36498260498047,105.19384002685547,0.7596659064292908,37.17427444458008,14.93914794921875,14.465085983276367,79.99028015136719,4761.0,24650.0,232.0,34980.0
2015-11-26,,,,,,,,,,,,,,,4650.0,24460.0,232.0,34360.0
2015-11-27,15.440667152404785,92.16999816894531,81.23573303222656,6.7064433097839355,26.742904663085938,33.66299819946289,47.75115203857422,37.470359802246094,105.23374938964844,0.7660106420516968,37.21656036376953,14.943763732910156,14.49826431274414,80.18777465820312,,,,
2015-11-29,,,,,,,,,,,,,,,4625.0,24160.0,232.0,34390.0
2015-11-30,15.350666999816895,91.45999908447266,80.33900451660156,6.711668014526367,26.854137420654297,33.2400016784668,48.123023986816406,37.08779525756836,104.02622985839844,0.7740636467933655,37.005104064941406,14.97143840789795,14.456793785095215,79.40674591064453,4636.0,23520.0,232.0,34230.0
2015-12-01,15.812666893005371,92.55000305175781,81.22779846191406,6.758634567260742,26.636211395263672,33.952999114990234,48.89335250854492,38.308406829833984,106.90032958984375,0.7991989254951477,37.098148345947266,15.128252983093262,14.771976470947266,81.34590148925781,4624.0,23970.0,232.0,33960.0
2015-12-02,15.465999603271484,92.0199966430664,80.98178100585938,6.7064433097839355,26.39559555053711,33.800498962402344,48.8845100402832,38.0756721496582,105.85247802734375,0.7930982112884521,37.07254409790039,15.091357231140137,14.655527114868164,80.63665771484375,4669.0,24330.0,232.0,34400.0
2015-12-03,15.513999938964844,89.91000366210938,79.9819107055664,6.633380889892578,26.150434494018555,33.3125,47.99021530151367,37.584228515625,104.16594696044922,0.7913898229598999,36.64604187011719,14.925312995910645,14.38936996459961,80.01720428466797,4687.0,23980.0,232.0,33850.0
2015-12-04,15.358667373657227,92.58000183105469,81.69597625732422,6.748195648193359,27.019845962524414,33.63199996948242,49.50430679321289,38.29692077636719,105.9622573852539,0.8236019015312195,37.464927673339844,15.229726791381836,14.805242538452148,80.61872100830078,,,,
2015-12-06,,,,,,,,,,,,,,,4746.0,23470.0,233.1,34450.0
2015-12-07,15.408666610717773,89.5999984741211,81.98960876464844,6.711668014526367,26.849594116210938,33.49150085449219,49.4157600402832,38.11912155151367,105.39342498779297,0.8079842925071716,37.55024719238281,15.25278377532959,14.5889892578125,80.40324401855469,4733.0,23110.0,233.1,34100.0
2015-12-08,15.114666938781738,91.72000122070312,81.27537536621094,6.701228141784668,26.83824348449707,33.86650085449219,49.39806365966797,38.075172424316406,106.27161407470703,0.8189651966094971,36.96165084838867,15.04062271118164,14.297872543334961,79.42467498779297,4720.0,22830.0,233.1,33400.0
2015-12-09,14.968000411987305,89.55999755859375,81.0611343383789,6.64903450012207,26.245769500732422,33.239498138427734,48.680850982666016,37.537784576416016,104.38549041748047,0.7982226014137268,36.850765228271484,14.879194259643555,14.223013877868652,79.38880157470703,4635.0,22790.0,233.1,33200.0
2015-12-10,15.137999534606934,88.95999908447266,81.44996643066406,6.659471035003662,26.37061882019043,33.11600112915039,48.9376220703125,37.43040466308594,105.20381164550781,0.8048117160797119,37.06401062011719,14.83768081665039,14.306190490722656,79.54142761230469,4650.0,22880.0,233.1,32350.0
2015-12-11,14.468000411987305,91.41999816894531,80.68817901611328,6.6072797775268555,25.691892623901367,32.00749969482422,47.86626052856445,36.90150833129883,101.91058349609375,0.7928541302680969,37.0298957824707,14.768499374389648,13.915265083312988,79.22718048095703,,,,
2015-12-13,,,,,,,,,,,,,,,4594.0,21940.0,233.1,32100.0
2015-12-14,14.571999549865723,93.26000213623047,81.0611343383789,6.59684419631958,25.53299903869629,32.89550018310547,48.82251739501953,37.34600067138672,104.44537353515625,0.7948065996170044,36.50102233886719,14.71776294708252,13.973487854003906,79.03866577148438,4503.0,21920.0,233.1,32280.0
2015-12-15,14.739333152770996,94.0199966430664,82.63236999511719,6.64903450012207,25.081254959106445,32.93199920654297,48.875640869140625,37.127750396728516,104.33560180664062,0.8045676350593567,37.157859802246094,14.94837760925293,14.489174842834473,79.5683364868164,4543.0,22480.0,233.1,33010.0
2015-12-16,15.633999824523926,95.55999755859375,83.52116394042969,6.789949893951416,25.274211883544922,33.78850173950195,49.6990966796875,37.86141586303711,106.57099914550781,0.8094481229782104,36.27922439575195,14.833070755004883,14.76365852355957,80.25061798095703,4536.0,22710.0,240.0,33290.0
2015-12-17,15.559332847595215,94.19999694824219,82.24352264404297,6.78472900390625,24.738487243652344,33.532501220703125,49.318363189697266,37.42890930175781,106.0021743774414,0.7972466349601746,35.195884704589844,14.602456092834473,14.38936996459961,79.02069091796875,4611.0,22920.0,240.0,34180.0
2015-12-18,15.36400032043457,91.30999755859375,80.90243530273438,6.915202617645264,24.068845748901367,33.207000732421875,47.928245544433594,36.92348098754883,103.82664489746094,0.7843130826950073,34.189327239990234,14.413352012634277,13.940217971801758,79.00271606445312,,,,
2015-12-20,,,,,,,,,,,,,,,4559.0,22460.0,240.0,33640.0
2015-12-21,15.503999710083008,91.62000274658203,80.60882568359375,6.991901874542236,24.363948822021484,33.22549819946289,48.54804229736328,37.34600067138672,104.55514526367188,0.8028594255447388,34.385528564453125,14.588618278503418,14.114884376525879,79.42467498779297,4537.0,22390.0,240.0,33490.0
2015-12-22,15.329999923706055,93.81999969482422,81.50553894042969,6.9393696784973145,24.341243743896484,33.157501220703125,49.008460998535156,37.457374572753906,105.29363250732422,0.8035914301872253,34.556114196777344,14.61168098449707,14.20638370513916,79.5683364868164,4456.0,22270.0,240.0,33300.0
2015-12-23,15.313332557678223,94.69999694824219,82.12447357177734,6.997157096862793,24.654510498046875,33.185001373291016,49.424617767333984,37.47285842895508,104.4154281616211,0.8067638874053955,34.99116516113281,14.791559219360352,14.422636032104492,80.56484985351562,4414.0,22300.0,240.0,33500.0
2015-12-24,15.371333122253418,94.30000305175781,82.3070068359375,7.070698261260986,24.522846221923828,33.13949966430664,49.29179000854492,37.377464294433594,104.80463409423828,0.8094481229782104,35.10206604003906,14.796172142028809,14.364415168762207,80.08904266357422,4499.0,22470.0,240.0,33640.0
2015-12-27,,,,,,,,,,,,,,,4529.0,22690.0,240.0,33980.0
2015-12-28,15.263333320617676,94.19999694824219,81.9102554321289,7.0549397468566895,24.2481746673584,33.7599983215332,49.53972625732422,38.0821647644043,105.7127685546875,0.8087161183357239,35.24707794189453,14.814618110656738,14.247967720031738,80.05311584472656,4558.0,22610.0,252.0,34090.0
2015-12-29,15.812666893005371,95.33000183105469,82.55300903320312,7.112726211547852,24.68401527404785,34.69850158691406,50.07096862792969,38.785865783691406,107.0400390625,0.8218936920166016,35.46033477783203,14.966825485229492,14.372729301452637,80.29550170898438,4564.0,22930.0,255.1,34350.0
2015-12-30,15.87266731262207,95.27999877929688,82.3546371459961,7.102213382720947,24.36167335510254,34.45349884033203,49.85847091674805,38.50617980957031,106.0021743774414,0.8148167729377747,35.298255920410156,14.916091918945312,14.181427001953125,79.80175018310547,4482.0,22920.0,259.0,33830.0
2015-12-31,16.000667572021484,93.94000244140625,81.51343536376953,7.049686431884766,23.894058227539062,33.794498443603516,49.12356948852539,37.90087127685547,104.44537353515625,0.8043233752250671,34.922908782958984,14.80539321899414,13.998442649841309,79.62220764160156,4594.0,22450.0,259.0,34280.0
2016-01-03,,,,,,,,,,,,,,,4631.0,22480.0,259.0,35060.0
2016-01-04,14.894000053405762,91.97000122070312,79.73590850830078,6.86582612991333,23.91448402404785,31.84950065612793,48.52145767211914,37.04983901977539,102.0103759765625,0.7899256348609924,34.29167938232422,14.588618278503418,13.665736198425293,77.557373046875,4628.0,22120.0,259.0,34000.0
2016-01-05,14.895333290100098,92.33999633789062,80.06918334960938,6.92886209487915,23.31519317626953,31.68950080871582,48.74283218383789,37.08679962158203,102.51933288574219,0.8026152849197388,34.385528564453125,14.726988792419434,13.665736198425293,77.0994873046875,4736.0,22750.0,259.0,34330.0
2016-01-06,14.602666854858398,91.0199966430664,79.66447448730469,6.797534465789795,22.858930587768555,31.63249969482422,47.85740661621094,37.138736724853516,102.75883483886719,0.7694271802902222,33.720149993896484,14.473312377929688,13.37462329864502,75.09749603271484,4680.0,22530.0,259.0,33920.0
2016-01-07,14.376667022705078,89.11000061035156,78.73603820800781,6.6767168045043945,21.894180297851562,30.39699935913086,46.19279479980469,36.27821731567383,97.71919250488281,0.7389235496520996,33.02066421508789,14.039758682250977,12.892206192016602,72.66454315185547,4603.0,22230.0,259.0,33870.0
2016-01-08,14.066666603088379,87.8499984741211,77.8948745727539,6.566401481628418,22.009952545166016,30.352500915527344,46.33446502685547,35.68289566040039,97.13040161132812,0.7230613231658936,32.67093276977539,13.92906379699707,12.642679214477539,72.3952407836914,,,,
2016-01-10,,,,,,,,,,,,,,,4578.0,21840.0,259.0,33750.0
2016-01-11,13.856666564941406,89.37999725341797,77.42667388916016,6.503360748291016,22.366344451904297,30.886999130249023,46.307899475097656,35.76080322265625,97.3100357055664,0.7242816686630249,32.12499237060547,13.97979736328125,12.734173774719238,71.53337097167969,4664.0,22270.0,259.0,34060.0
2016-01-12,13.998000144958496,89.81999969482422,77.95838165283203,6.587409973144531,22.690954208374023,30.894500732421875,46.73290252685547,36.262237548828125,99.16622161865234,0.7364829778671265,32.312660217285156,14.016695976257324,12.734173774719238,71.77578735351562,4711.0,22910.0,259.0,33900.0
2016-01-13,13.354000091552734,88.30000305175781,76.99022674560547,6.356274127960205,22.10755729675293,29.090499877929688,45.72352600097656,34.98818588256836,95.24427795410156,0.7140322923660278,31.562000274658203,13.790695190429688,12.393153190612793,70.29449462890625,4719.0,22850.0,259.0,33670.0
2016-01-14,13.745332717895508,89.80000305175781,78.47415924072266,6.419309616088867,22.591068267822266,29.649999618530273,47.02509689331055,35.69538116455078,98.16827392578125,0.6996345520019531,32.159114837646484,14.058207511901855,12.468008995056152,72.3952407836914,4638.0,22020.0,259.0,33000.0
2016-01-15,13.666000366210938,89.16999816894531,76.97434997558594,6.219691753387451,22.048542022705078,28.509000778198242,45.14799499511719,34.68303298950195,94.7752456665039,0.6615658402442932,32.08235168457031,13.776859283447266,12.027180671691895,71.41668701171875,,,,
2016-01-17,,,,,,,,,,,,,,,4541.0,22220.0,259.0,32990.0
2016-01-18,,,,,,,,,,,,,,,4568.0,22450.0,259.0,33450.0
2016-01-19,13.64799976348877,89.18000030517578,77.37114715576172,6.24595832824707,21.941848754882812,28.724000930786133,44.76725769042969,35.04961395263672,95.06464385986328,0.6669345498085022,31.72406768798828,13.6707763671875,11.844195365905762,70.47402954101562,4624.0,22600.0,259.0,33510.0
2016-01-20,13.24666690826416,87.94000244140625,75.98242950439453,5.979272842407227,21.97136116027832,28.588499069213867,44.97090148925781,34.88280487060547,94.1565170288086,0.6705949306488037,31.39992904663086,13.421713829040527,11.386730194091797,69.8635482788086,4587.0,22500.0,259.0,32710.0
2016-01-21,13.33133316040039,88.0,76.13319396972656,6.127432346343994,21.86013412475586,28.750999450683594,44.69643020629883,35.28934097290039,93.96690368652344,0.678403913974762,31.348726272583008,13.430939674377441,11.112249374389648,70.25858306884766,4537.0,22540.0,259.0,32300.0
2016-01-22,13.50333309173584,89.62999725341797,76.77596282958984,6.302046775817871,23.022369384765625,29.819000244140625,46.29904556274414,36.221282958984375,97.73915100097656,0.6942660212516785,32.11647033691406,13.560079574584961,11.278602600097656,71.9014663696289,,,,
2016-01-24,,,,,,,,,,,,,,,4568.0,22890.0,259.0,32700.0
2016-01-25,13.092000007629395,86.7699966430664,76.49822235107422,6.23325777053833,22.572908401489258,29.826499938964844,45.856327056884766,35.543052673339844,96.81106567382812,0.6935335993766785,31.459632873535156,13.315630912780762,10.779545783996582,71.34487915039062,4529.0,22630.0,259.0,32530.0
2016-01-26,12.904000282287598,86.88999938964844,80.2914047241211,6.397292137145996,22.697755813598633,30.0625,46.19279479980469,35.61147689819336,97.140380859375,0.7003666162490845,31.860551834106445,13.703062057495117,11.070663452148438,71.9373779296875,4516.0,22960.0,259.0,32550.0
2016-01-27,12.538000106811523,84.8499984741211,81.06908416748047,6.307335376739502,21.206369400024414,29.167499542236328,45.351646423339844,34.959716796875,94.25630950927734,0.6920696496963501,31.621694564819336,13.407876014709473,11.112249374389648,71.48848724365234,4566.0,22940.0,259.0,32700.0
2016-01-28,12.646666526794434,84.5199966430664,81.1563720703125,6.344376564025879,21.35845184326172,31.767499923706055,46.09540557861328,36.5064582824707,108.88624572753906,0.6845049262046814,30.913707733154297,13.477060317993164,11.253646850585938,72.3503646850586,4670.0,23150.0,259.0,33700.0
2016-01-29,12.74666690826416,89.12999725341797,82.87837982177734,6.476660251617432,22.09620475769043,29.350000381469727,48.77824783325195,37.10527420043945,111.97988891601562,0.714764416217804,32.10794448852539,13.952127456665039,11.76102066040039,75.12442016601562,,,,
2016-01-31,,,,,,,,,,,,,,,4706.0,23870.0,259.0,34010.0
2016-02-01,13.129332542419434,89.61000061035156,82.82283782958984,6.545449733734131,21.8896427154541,28.74049949645996,48.44178771972656,37.55725860595703,114.85397338867188,0.7150084376335144,32.270015716552734,14.110974311828613,11.61130142211914,74.97181701660156,4519.0,24250.0,259.0,33610.0
2016-02-02,12.185333251953125,87.94999694824219,82.06100463867188,6.487243175506592,21.446996688842773,27.604999542236328,46.92770767211914,38.18904113769531,114.37496948242188,0.6847487688064575,31.979978561401367,14.013718605041504,11.004122734069824,73.55332946777344,4388.0,24950.0,259.0,33700.0
2016-02-03,11.565333366394043,87.98999786376953,82.64030456542969,6.60365629196167,21.871482849121094,26.553499221801758,46.18394088745117,36.30618667602539,112.45890045166016,0.6881652474403381,32.87565994262695,14.245275497436523,10.837769508361816,74.79225158691406,4399.0,24350.0,259.0,33560.0
2016-02-04,11.688667297363281,86.36000061035156,82.44983673095703,6.741230487823486,22.047216415405273,26.812999725341797,46.042266845703125,35.36026382446289,110.26341247558594,0.6884090900421143,32.995079040527344,14.555559158325195,11.020756721496582,78.69750213623047,4420.0,23320.0,259.0,33300.0
2016-02-05,10.84000015258789,79.19999694824219,79.78352355957031,6.60365629196167,21.458375930786133,25.10650062561035,44.41309356689453,34.139652252197266,103.85658264160156,0.6449717879295349,32.687992095947266,14.58797550201416,10.771230697631836,77.76383209228516,,,,
2016-02-07,,,,,,,,,,,,,,,4378.0,22470.0,259.0,32640.0
2016-02-08,9.866000175476074,74.94000244140625,80.94210052490234,6.365544319152832,21.684326171875,24.405000686645508,43.7490119934082,34.09819793701172,99.54544067382812,0.6154440641403198,32.568572998046875,14.69912052154541,10.20563793182373,77.68303680419922,4308.0,22000.0,259.0,32270.0
2016-02-09,9.883333206176758,73.8499984741211,80.91830444335938,6.185635566711426,21.679767608642578,24.103500366210938,43.63390350341797,33.86695861816406,99.33586883544922,0.6220329999923706,32.261474609375,14.615761756896973,10.14741325378418,77.05461883544922,4280.0,21700.0,259.0,32500.0
2016-02-10,9.57800006866455,75.52999877929688,80.72786712646484,6.217386245727539,21.515432357788086,24.52400016784668,44.014652252197266,34.16712188720703,100.79287719726562,0.6205686330795288,32.41501235961914,14.462936401367188,9.96442699432373,76.8391342163086,4310.0,21350.0,259.0,32310.0
2016-02-11,10.031332969665527,74.94000244140625,80.70404815673828,6.032186508178711,21.38534164428711,25.19099998474121,43.996925354003906,34.116676330566406,101.70101928710938,0.6173964142799377,32.261474609375,14.379578590393066,9.282388687133789,75.09749603271484,4253.0,21800.0,259.0,31200.0
2016-02-12,10.06933307647705,76.66999816894531,80.79927062988281,6.476660251617432,21.45153045654297,25.354000091552734,44.714134216308594,34.081214904785156,101.80081176757812,0.6278895735740662,32.833003997802734,14.52777099609375,9.939476013183594,75.31295776367188,,,,
2016-02-14,,,,,,,,,,,,,,,4286.0,22320.0,259.0,31700.0
2016-02-15,,,,,,,,,,,,,,,4319.0,22440.0,259.0,32140.0
2016-02-16,10.344667434692383,78.87999725341797,81.19606018066406,6.444915294647217,22.056350708007812,26.05500030517578,45.56132125854492,34.51072692871094,101.40162658691406,0.6586374640464783,33.26805114746094,14.537032127380371,10.18900203704834,76.06977844238281,4324.0,22580.0,249.2,31950.0
2016-02-17,11.245332717895508,81.8499984741211,81.33888244628906,6.550742149353027,22.394132614135742,26.704999923706055,46.747398376464844,35.379737854003906,104.98426055908203,0.6749875545501709,33.60072708129883,14.57871150970459,10.446846008300781,79.04301452636719,4346.0,23230.0,249.2,31820.0
2016-02-18,11.118000030517578,80.52999877929688,82.71965789794922,6.521968364715576,21.969619750976562,26.25,46.54228591918945,34.8278694152832,103.2578125,0.7330666184425354,33.88222885131836,14.625021934509277,10.180686950683594,79.33132934570312,4301.0,23180.0,239.7,31900.0
2016-02-19,11.10533332824707,80.87000274658203,83.25520324707031,6.569922924041748,21.91941261291504,26.7450008392334,46.212337493896484,35.00566864013672,104.35555267333984,0.7428280115127563,33.634857177734375,14.57871150970459,10.089191436767578,79.18716430664062,,,,
2016-02-21,,,,,,,,,,,,,,,4319.0,23600.0,239.7,32550.0
2016-02-22,11.849332809448242,83.80000305175781,83.7267837524414,6.553941249847412,22.11112403869629,27.975000381469727,46.952510833740234,35.28285217285156,106.94024658203125,0.7691832184791565,34.06136703491211,14.754697799682617,10.430212020874023,79.91695404052734,4327.0,23740.0,239.7,33200.0
2016-02-23,11.814000129699707,83.06999969482422,83.19127655029297,6.516637325286865,21.611295700073242,27.64699935913086,45.64158248901367,34.752952575683594,105.24372863769531,0.7711355686187744,33.737213134765625,14.731536865234375,10.11414623260498,79.86288452148438,4332.0,23600.0,230.5,32800.0
2016-02-24,11.933333396911621,83.41999816894531,83.89463806152344,6.633862495422363,21.93310546875,27.70199966430664,45.80211639404297,34.9382438659668,106.66082000732422,0.7765040993690491,33.82252883911133,14.71301555633545,10.089191436767578,79.4754867553711,4340.0,23380.0,239.6,32580.0
2016-02-25,12.495332717895508,86.68000030517578,85.0296401977539,6.617877960205078,22.083738327026367,27.75749969482422,46.46202087402344,35.24738693237305,107.84838104248047,0.7782122492790222,34.12959671020508,14.856579780578613,10.247223854064941,80.26832580566406,4341.0,23550.0,230.4,32180.0
2016-02-26,12.689332962036133,86.5999984741211,84.55004119873047,6.596564769744873,22.117965698242188,27.761499404907227,45.748600006103516,35.21343231201172,107.69868469238281,0.773087739944458,34.17226791381836,15.02793025970459,10.563288688659668,81.48465728759766,,,,
2016-02-28,,,,,,,,,,,,,,,4438.0,23790.0,232.6,32320.0
2016-02-29,12.795332908630371,85.1500015258789,84.0944595336914,6.644522666931152,22.06775665283203,27.625999450683594,45.374053955078125,34.84884262084961,106.70073699951172,0.7680667638778687,33.993133544921875,14.963093757629395,10.413575172424316,81.23240661621094,4502.0,23610.0,237.7,32420.0
2016-03-01,12.423333168029785,88.37000274658203,85.70105743408203,6.761746883392334,22.94417381286621,28.95199966430664,46.89009475708008,35.8996467590332,109.59479522705078,0.8021107316017151,34.64142608642578,15.227068901062012,10.97085189819336,82.85416412353516,4616.0,23680.0,245.9,32600.0
2016-03-02,12.555999755859375,88.38999938964844,85.55716705322266,6.713792324066162,22.994380950927734,29.010499954223633,47.22004699707031,35.90164566040039,109.72452545166016,0.8067640662193298,34.71030807495117,15.2733793258667,11.196282386779785,83.73711395263672,4606.0,23920.0,243.1,32650.0
2016-03-03,13.049332618713379,87.20999908447266,85.24546813964844,6.681820869445801,23.16555404663086,28.874500274658203,46.68498229980469,35.580509185791016,109.35528564453125,0.7996612787246704,35.03751754760742,15.310425758361816,11.271422386169434,84.14257049560547,4600.0,23720.0,233.9,32640.0
2016-03-04,13.402667045593262,86.18000030517578,85.12555694580078,6.665836334228516,23.510183334350586,28.756999969482422,46.39961624145508,35.50409698486328,108.16771697998047,0.7972122430801392,35.30445098876953,15.5743989944458,11.304821014404297,84.62908935546875,,,,
2016-03-06,,,,,,,,,,,,,,,4660.0,24220.0,233.9,32840.0
2016-03-07,13.685999870300293,85.11000061035156,85.3173828125,6.697805881500244,23.249996185302734,28.139999389648438,45.50782775878906,34.71849060058594,105.51317596435547,0.7920689582824707,35.45945358276367,15.64849853515625,11.296469688415527,84.67414093017578,4660.0,23900.0,233.9,32740.0
2016-03-08,13.506667137145996,84.3499984741211,84.90177917480469,6.639192581176758,23.05828857421875,28.01300048828125,46.06072998046875,34.659061431884766,105.7127685546875,0.7776186466217041,35.20112228393555,15.4632568359375,10.904059410095215,84.71920013427734,4650.0,23450.0,233.9,33200.0
2016-03-09,13.914667129516602,85.2699966430664,85.3973159790039,6.665836334228516,23.07882308959961,27.973499298095703,47.12195587158203,35.221920013427734,107.2895278930664,0.7771288156509399,35.38195037841797,15.643865585327148,10.970850944519043,85.03453826904297,4625.0,23490.0,233.9,33500.0
2016-03-10,13.678667068481445,84.8499984741211,85.63712310791016,6.687146186828613,23.090242385864258,27.946500778198242,46.41745376586914,35.600486755371094,107.09992218017578,0.7759042978286743,35.74360656738281,15.662392616271973,11.07939338684082,85.6562271118164,4648.0,23650.0,242.8,33820.0
2016-03-11,13.833333015441895,86.0,86.09272766113281,6.767075538635254,23.33901596069336,28.480499267578125,47.32705307006836,36.2996940612793,109.18563842773438,0.7891297936439514,36.68218231201172,15.912467956542969,11.5135498046875,86.31392669677734,,,,
2016-03-13,,,,,,,,,,,,,,,4655.0,23390.0,242.8,33950.0
2016-03-14,14.34333324432373,87.01000213623047,86.05274963378906,6.767075538635254,23.398357391357422,28.668500900268555,47.41623306274414,36.48298645019531,109.66464233398438,0.7910891771316528,36.55302810668945,15.875422477722168,11.388312339782715,85.25977325439453,4639.0,23470.0,242.8,33550.0
2016-03-15,14.555999755859375,86.83000183105469,86.13267517089844,6.724447727203369,23.868507385253906,28.85099983215332,47.7907829284668,36.37510681152344,110.44304656982422,0.7871705889701843,36.74245834350586,15.940254211425781,11.329866409301758,85.55708312988281,4675.0,23890.0,242.8,34050.0
2016-03-16,14.795332908630371,88.16999816894531,85.85292053222656,6.740432262420654,24.18575096130371,28.713499069213867,48.468544006347656,36.762664794921875,111.949951171875,0.8106826543807983,37.000797271728516,15.9078369140625,11.112788200378418,85.66520690917969,4625.0,24490.0,242.8,34610.0
2016-03-17,15.092000007629395,89.95999908447266,85.3173828125,6.708461284637451,24.146953582763672,27.972000122070312,48.74501037597656,36.847068786621094,110.79232788085938,0.8038250803947449,37.637996673583984,16.222755432128906,11.187929153442383,87.88163757324219,4697.0,24550.0,242.8,34800.0
2016-03-18,15.515999794006348,93.41999816894531,85.92486572265625,6.708461284637451,24.174339294433594,27.604000091552734,47.70162582397461,36.83808135986328,111.22145080566406,0.8280719518661499,37.61216354370117,16.301488876342773,11.5135498046875,88.53034973144531,,,,
2016-03-20,,,,,,,,,,,,,,,4676.0,25010.0,242.8,35060.0
2016-03-21,15.887999534606934,92.5,85.7490005493164,6.735106468200684,24.17205810546875,27.698999404907227,48.03158187866211,37.06232452392578,111.6206283569336,0.8305211067199707,37.973812103271484,16.37558364868164,11.55529499053955,88.39517974853516,4687.0,24610.0,249.8,34730.0
2016-03-22,15.616000175476074,92.55999755859375,85.8289566040039,6.775878429412842,24.35692596435547,28.02400016784668,48.218849182128906,36.995399475097656,112.01980590820312,0.8290517330169678,37.973812103271484,16.426523208618164,11.488503456115723,88.5123062133789,4633.0,24570.0,249.8,35750.0
2016-03-23,14.838666915893555,92.16000366210938,86.72415161132812,6.743688106536865,24.222270965576172,28.48150062561035,48.129669189453125,36.861053466796875,112.30921173095703,0.8432570695877075,37.90493392944336,16.232017517089844,11.371613502502441,88.11587524414062,4606.0,24970.0,249.8,37050.0
2016-03-24,15.183333396911621,92.5199966430664,86.57228088378906,6.625660419464111,24.117284774780273,29.147499084472656,48.34370040893555,36.723209381103516,112.81816864013672,0.8444816470146179,37.870479583740234,16.310745239257812,11.421709060668945,87.64736938476562,,,,
2016-03-27,,,,,,,,,,,,,,,4633.0,24690.0,249.8,36000.0
2016-03-28,15.350666999816895,92.4000015258789,86.50836181640625,6.6954026222229,24.007732391357422,28.993499755859375,47.74620819091797,36.63481140136719,113.45685577392578,0.8530537486076355,37.827449798583984,16.370956420898438,11.371613502502441,87.86359405517578,4676.0,24950.0,249.2,36330.0
2016-03-29,15.342000007629395,93.22000122070312,87.23572540283203,6.743688106536865,24.57602882385254,29.69300079345703,48.78959655761719,37.196170806884766,115.9018325805664,0.8667691946029663,38.12021255493164,16.51451301574707,11.204629898071289,88.97181701660156,4690.0,24730.0,249.6,35930.0
2016-03-30,15.12600040435791,93.77999877929688,87.10781860351562,6.824162006378174,25.005102157592773,29.934499740600586,49.09280014038086,37.48384475708008,114.46477508544922,0.8758310675621033,38.20631790161133,16.500619888305664,11.254724502563477,89.90880584716797,4659.0,24650.0,249.2,36020.0
2016-03-31,15.317999839782715,93.80000305175781,86.48435974121094,6.722227573394775,24.875015258789062,29.68199920654297,49.25333023071289,37.205162048339844,113.86601257324219,0.8726474642753601,38.301025390625,16.57935333251953,11.288121223449707,89.64754486083984,4657.0,24650.0,256.4,35370.0
2016-04-01,15.839332580566406,95.16000366210938,87.27568054199219,6.850988864898682,25.103246688842773,29.924999237060547,49.5565299987793,37.452880859375,115.82199096679688,0.8853831887245178,38.430179595947266,16.491361618041992,11.321516990661621,89.90880584716797,,,,
2016-04-03,,,,,,,,,,,,,,,4630.0,24130.0,256.4,35590.0
2016-04-04,16.465999603271484,94.5,86.79608917236328,6.82952880859375,25.361148834228516,29.659500122070312,49.431678771972656,37.22214126586914,112.31919860839844,0.8768109679222107,38.2665901184082,16.407995223999023,11.27977180480957,88.63845825195312,4589.0,24200.0,256.4,36020.0
2016-04-05,17.031333923339844,94.16999816894531,87.08383178710938,6.786606311798096,25.06216049194336,29.30699920654297,48.65583038330078,36.84806823730469,111.98987579345703,0.8755863904953003,37.655216217041016,16.222755432128906,11.012598037719727,89.22410583496094,4597.0,24070.0,262.7,35780.0
2016-04-06,17.69466781616211,95.4000015258789,87.45951080322266,6.861717700958252,25.324630737304688,30.104000091552734,49.15522766113281,37.24211883544922,113.47681427001953,0.8768109679222107,37.88771057128906,16.236650466918945,11.07939338684082,89.46737670898438,4619.0,23600.0,264.7,35890.0
2016-04-07,17.14666748046875,93.77999877929688,87.33963012695312,6.850988864898682,24.772308349609375,29.571500778198242,48.566646575927734,36.971927642822266,113.4069595336914,0.8677490949630737,37.39689636230469,16.046770095825195,10.72872543334961,89.18804168701172,4567.0,23580.0,264.7,36400.0
2016-04-08,16.67133331298828,94.06999969482422,87.20372009277344,6.920729160308838,24.799697875976562,29.729999542236328,48.53097152709961,36.91549301147461,110.40312194824219,0.8733820915222168,37.53467559814453,16.04214859008789,10.75377082824707,89.21508026123047,,,,
2016-04-10,,,,,,,,,,,,,,,4580.0,23350.0,264.7,36550.0
